# Scalar ASCII output created by CarpetIOScalar
# created on DESKTOP-32SDILR. by acastoldi on Jun 14 2024 at 16:52:33+0200
# parameter filename: "TOV_lev3_r12_r10_res.par"
# Build ID: build-sim-DESKTOP-32SDILR.-acastoldi-2024.05.17-07.33.06-127188
# Simulation ID: run-TOV_lev3_r12_r10_res-DESKTOP-32SDILR.-acastoldi-2024.06.14-14.52.28-523
# Run ID: run-TOV_lev3_r12_r10_res-DESKTOP-32SDILR.-acastoldi-2024.06.14-14.52.28-523
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
144384 105.75 372.867200336243 399.421081036801 1025.6069290638 1021.00694203377 995.774627923965 0 29.868527173996 1974 415834.759315435 415834.759315435 424570176 424570176 300772.912854341 300772.912854341 307091232 307091232 1058.51707020474 2609682.59320942 14967.0318057979 2594715.56140362 31618 77862847 446719 77416128 0 0 0 0 1023.66968846321 1718377774.09848 425655
144896 106.125 372.941336016803 399.270183221142 1029.02383899689 1024.42385196686 999.130797863007 0 29.9035742282867 1981 415917.438062331 415917.438062331 426075744 426075744 300832.714318692 300832.714318692 308180208 308180208 1058.44031921327 2604760.50768047 14989.6090529291 2589770.89862754 31644 77864437 448309 77416128 0 0 0 0 1027.0789847374 1718377777.51539 427163
145408 106.5 372.966021878956 399.114561135455 1032.57566714287 1027.97568011284 1002.51753425598 0 30.1183104515076 1988 415944.968613523 415944.968613523 427581312 427581312 300852.627141969 300852.627141969 309269184 309269184 1058.68185890824 2612634.46720141 14960.9425739211 2597673.52462748 31904 78929338 449914 78479424 0 0 0 0 1030.62282562256 1718377781.06722 428671
145920 106.875 373.030117366772 398.964775472716 1036.01804709435 1031.41806006432 1005.87815070152 0 30.1496512889862 1995 416016.450180486 416016.450180486 429086880 429086880 300904.329695998 300904.329695998 310358160 310358160 1059.26044283295 2618810.66116727 14972.1151698274 2603838.54599745 31930 78930907 451483 78479424 0 0 0 0 1034.05769371986 1718377784.5096 430179
146432 107.25 373.080515986957 398.814676310759 1039.49723696709 1034.89724993706 1009.25831818581 0 30.2735159397125 2002 416072.656513667 416072.656513667 430592448 430592448 300944.983686972 300944.983686972 311447136 311447136 1059.03257426732 2610859.7523293 14976.4614031224 2595883.29092618 32064 78959588 453092 78506496 0 0 0 0 1037.52866435051 1718377787.98879 431687
146944 107.625 373.15231348846 398.668368282527 1042.91594004631 1038.31595301628 1012.61826229095 0 30.308305978775 2009 416152.727640143 416152.727640143 432098016 432098016 301002.899061784 301002.899061784 312536112 312536112 1059.02505991001 2606171.78773848 14999.7304634895 2591172.05727499 32090 78961178 454682 78506496 0 0 0 0 1040.93993830681 1718377791.40749 433195
147456 108 373.154017668025 398.514925727244 1046.52900719643 1041.9290201664 1016.0670568943 0 30.5203325748444 2016 416154.628201788 416154.628201788 433603584 433603584 301004.273736337 301004.273736337 313625088 313625088 1059.28870869933 2614003.83791079 14971.8253584111 2599032.01255238 32350 80026072 456280 79569792 0 0 0 0 1044.51500678062 1718377795.02056 434703
147968 108.375 373.208933592911 398.368744451087 1049.9929690361 1045.39298200607 1019.45086979866 0 30.5532474517822 2023 416215.872393787 416215.872393787 435109152 435109152 301048.571606129 301048.571606129 314714064 314714064 1059.91404678283 2620231.58191737 14981.9760731785 2605249.60584419 32376 80027597 457805 79569792 0 0 0 0 1048.00151181221 1718377798.48452 436211
148480 108.75 373.229086223924 398.219641411305 1053.55360412598 1048.95361709595 1022.9025554657 0 30.6863868236542 2030 416238.34732443 416238.34732443 436614720 436614720 301064.827703543 301064.827703543 315803040 315803040 1059.34385344795 2611534.40090076 14981.4123845977 2596552.98851616 32510 80056275 459411 79596864 0 0 0 0 1051.55359649658 1718377802.04516 437719
148992 109.125 373.310510145493 398.078856148016 1056.94110608101 1052.34111905098 1026.23112344742 0 30.7203018665314 2037 416329.154176837 416329.154176837 438120288 438120288 301130.508219406 301130.508219406 316892016 316892016 1059.3298077745 2606893.10558035 15004.1765082602 2591888.92907209 32536 80057865 461001 79596864 0 0 0 0 1054.93392038345 1718377805.43266 439227
149504 109.5 373.327448610317 397.93173747303 1060.50948810577 1055.90950107574 1029.63803362846 0 30.9320087432861 2044 416348.044555064 416348.044555064 439625856 439625856 301144.171613236 301144.171613236 317980992 317980992 1059.68444162694 2614853.83072348 14977.8819245412 2599875.94879894 32796 81122765 462605 80660160 0 0 0 0 1058.49406671524 1718377809.00104 440735
150016 109.875 373.385029401165 397.790403515462 1063.96222400665 1059.36223697662 1033.00825214386 0 30.963996887207 2051 416412.260700335 416412.260700335 441131424 441131424 301190.619094194 301190.619094194 319069968 319069968 1060.21935231671 2620798.07914771 14988.3834635669 2605809.69568414 32822 81124334 464174 80660160 0 0 0 0 1061.93934440613 1718377812.45377 442243
150528 110.25 373.429820016175 397.648755336957 1067.45029711723 1062.8503100872 1036.39562773705 0 31.0896747112274 2058 416462.21278675 416462.21278675 442636992 442636992 301226.749394025 301226.749394025 320158944 320158944 1059.93722222654 2612908.25565082 14991.6907599414 2597916.56489088 32956 81153014 465782 80687232 0 0 0 0 1065.4196703434 1718377815.94185 443751
151040 110.625 373.491094170594 397.510139120848 1070.89047217369 1066.29048514366 1039.77660226822 0 31.1241848468781 2065 416530.547902395 416530.547902395 444142560 444142560 301276.176122605 301276.176122605 321247920 321247920 1059.91315449321 2608302.15741591 15013.9472016577 2593288.21021425 32982 81154599 467367 80687232 0 0 0 0 1068.85236668587 1718377819.38202 445259
151552 111 373.520439424987 397.369031216334 1074.42096018791 1069.82097315788 1043.14431071281 0 31.3412108421326 2072 416563.274773481 416563.274773481 445648128 445648128 301299.847439456 301299.847439456 322336896 322336896 1060.21586571803 2616043.41811439 14987.3150694488 2601056.10304494 33242 82219488 468960 81750528 0 0 0 0 1072.37503027916 1718377822.91251 446767
152064 111.375 373.597175465749 397.234393491054 1077.81473898888 1073.21475195885 1046.44685077667 0 31.3779225349426 2079 416648.853534531 416648.853534531 447153696 447153696 301361.746481474 301361.746481474 323425872 323425872 1060.44754351867 2621176.99616167 14991.7328453447 2606185.26331633 33268 82221010 470482 81750528 0 0 0 0 1075.76168084145 1718377826.30629 448275
152576 111.75 373.636526214587 397.096693947997 1081.31484699249 1076.71485996246 1049.84551930428 0 31.5036113262177 2086 416692.738888772 416692.738888772 448659264 448659264 301393.488719301 301393.488719301 324514848 324514848 1060.14339837617 2613327.93044678 14994.4417203637 2598333.48872641 33402 82249686 472086 81777600 0 0 0 0 1079.25404334068 1718377829.8064 449783
153088 112.125 373.704427735233 396.963390047156 1084.73169016838 1080.13170313835 1053.20402622223 0 31.5375518798828 2093 416768.465078873 416768.465078873 450164832 450164832 301448.261405484 301448.261405484 325603824 325603824 1060.14832107723 2608853.32768334 15017.0022367861 2593836.32544655 33428 82251275 473675 81777600 0 0 0 0 1082.66330313683 1718377833.22324 451291
153600 112.5 373.722797112994 396.825606488544 1088.29090213776 1083.69091510773 1056.59777784348 0 31.7541060447693 2100 416788.951262086 416788.951262086 451670400 451670400 301463.079043644 301463.079043644 326692800 326692800 1060.35617340712 2616269.42266978 14989.4972672582 2601279.92540252 33688 83316177 475281 82840896 0 0 0 0 1086.21460652351 1718377836.78245 452799
154112 112.875 373.775917628588 396.692682865649 1091.74867916107 1087.14869213104 1059.97259044647 0 31.7874577045441 2107 416848.193149806 416848.193149806 453175968 453175968 301505.928648526 301505.928648526 327781776 327781776 1060.86058302424 2622019.52381004 14999.6119497555 2607019.91186028 33714 83317750 476854 82840896 0 0 0 0 1089.66478824615 1718377840.24023 454307
154624 113.25 373.83129374327 396.561157583172 1095.19889307022 1090.59890604019 1063.32341265678 0 31.9113485813141 2114 416909.950561828 416909.950561828 454681536 454681536 301550.597729905 301550.597729905 328870752 328870752 1060.62715170086 2614436.4545756 15003.4444594096 2599433.01011619 33848 83346430 478462 82867968 0 0 0 0 1093.1071293354 1718377843.69044 455815
155136 113.625 373.893641897185 396.431504252933 1098.62768411636 1094.02769708633 1066.69180369377 0 31.9463953971863 2121 416979.483439897 416979.483439897 456187104 456187104 301600.890798985 301600.890798985 329959728 329959728 1060.56258828047 2609848.04229909 15024.6992927917 2594823.3430063 33874 83348018 480050 82867968 0 0 0 0 1096.52850413322 1718377847.11924 457323
155648 114 373.923091553039 396.299346841623 1102.1518881321 1097.55190110207 1070.0557653904 0 32.1576611995697 2128 417012.326743204 417012.326743204 457692672 457692672 301624.646331157 301624.646331157 331048704 331048704 1060.9381162342 2617590.18919904 14999.9426371371 2602590.2465619 34134 84412912 481648 83931264 0 0 0 0 1100.04492688179 1718377850.64344 458831
156160 114.375 373.995948251468 396.172985794898 1105.54774308205 1100.94775605202 1073.36823034286 0 32.1907098293304 2135 417093.579123753 417093.579123753 459198240 459198240 301683.416105993 301683.416105993 332137680 332137680 1061.42067087336 2623228.31561144 15007.8406691339 2608220.47494231 34160 84414434 483170 83931264 0 0 0 0 1103.43314099312 1718377854.03929 460339
156672 114.75 374.039545852817 396.0445176277 1109.02866196632 1104.42867493629 1076.74817562103 0 32.3154120445251 2142 417142.200718914 417142.200718914 460703808 460703808 301718.584062679 301718.584062679 333226656 333226656 1061.13642878856 2615608.20666869 15010.957233322 2600597.24943537 34294 84443116 484780 83958336 0 0 0 0 1106.90642237663 1718377857.52021 461847
157184 115.125 374.097244626473 395.91862099077 1112.46700811386 1107.86702108383 1080.12770271301 0 32.3492913246155 2149 417206.548442807 417206.548442807 462209376 462209376 301765.126714339 301765.126714339 334315632 334315632 1061.12359479124 2611202.62025741 15032.573952168 2596170.04630524 34320 84444702 486366 83958336 0 0 0 0 1110.33718419075 1718377860.95856 463355
157696 115.5 374.105438896803 395.788467090931 1116.05135011673 1111.4513630867 1083.55033898354 0 32.5627365112305 2156 417215.686984431 417215.686984431 463714944 463714944 301771.736613396 301771.736613396 335404608 335404608 1061.4438996566 2618724.03449855 15007.3792474058 2603716.65525114 34580 85509604 487972 85021632 0 0 0 0 1113.9133541584 1718377864.5429 464863
158208 115.875 374.172469702143 395.665531467733 1119.46020197868 1114.86021494865 1086.87540173531 0 32.5967133045197 2163 417290.442121864 417290.442121864 465220512 465220512 301825.806938045 301825.806938045 336493584 336493584 1061.90615690616 2624258.62246551 15016.5413427521 2609242.08112275 34606 85511168 489536 85021632 0 0 0 0 1117.31494879723 1718377867.95175 466371
158720 116.25 374.214151948132 395.540929257622 1122.94358205795 1118.34359502792 1090.25300621986 0 32.7269282341003 2170 417336.927644626 417336.927644626 466726080 466726080 301859.429875459 301859.429875459 337582560 337582560 1061.4679952982 2616345.16392783 15017.1108160173 2601328.05311181 34740 85539843 491139 85048704 0 0 0 0 1120.79038643837 1718377871.43513 467879
159232 116.625 374.28481814943 395.420505763545 1126.33931398392 1121.73932695389 1093.58815765381 0 32.7618825435638 2177 417415.73710489 417415.73710489 468231648 468231648 301916.432688218 301916.432688218 338671536 338671536 1061.39763889933 2611853.18581746 15037.8812593933 2596815.30455807 34766 85541437 492733 85048704 0 0 0 0 1124.1787006855 1718377874.83086 469387
159744 117 374.30042541546 395.295258900648 1129.899269104 1125.29928207397 1096.98644828796 0 32.9743101596832 2184 417433.142882891 417433.142882891 469737216 469737216 301929.022272019 301929.022272019 339760512 339760512 1061.71391979171 2619280.59833713 15013.0249473843 2604267.57338974 35026 86606329 494329 86112000 0 0 0 0 1127.73075151443 1718377878.39082 470895
160256 117.375 374.362146764572 395.175755058239 1133.31987404823 1128.7198870182 1100.32387781143 0 33.0056500434875 2191 417501.976725958 417501.976725958 471242784 471242784 301978.809729701 301978.809729701 340849488 340849488 1062.18947742848 2624791.97107571 15020.7921119599 2609771.17896375 35052 86607850 495850 86112000 0 0 0 0 1131.14389324188 1718377881.81142 472403
160768 117.75 374.402562612864 395.055088197532 1136.80377602577 1132.20378899574 1103.7071056366 0 33.1321549415588 2198 417547.049916981 417547.049916981 472748352 472748352 302011.411128819 302011.411128819 341938464 341938464 1061.91950993037 2617378.57559025 15023.7469253894 2602354.82866486 35186 86636528 497456 86139072 0 0 0 0 1134.61989855766 1718377885.29533 473911
161280 118.125 374.461292173822 394.937371036978 1140.23138308525 1135.63139605522 1107.0747051239 0 33.1666300296783 2205 417612.547211524 417612.547211524 474253920 474253920 302058.785263911 302058.785263911 343027440 343027440 1061.86753814848 2612984.72365034 15044.360010417 2597940.36363992 35212 86638118 499046 86139072 0 0 0 0 1138.0400993824 1718377888.72293 475419
161792 118.5 374.43546575417 394.811589078816 1143.91514015198 1139.31515312195 1110.595277071 0 33.3807878494263 2212 417583.744670055 417583.744670055 475759488 475759488 302037.952411195 302037.952411195 344116416 344116416 1062.12921445657 2620196.60128317 15019.0293034453 2605177.57197972 35472 87703017 500649 87202368 0 0 0 0 1141.7160923481 1718377892.40669 476927
162304 118.875 374.478291860699 394.693761030546 1147.38986110687 1142.78987407684 1113.98666214943 0 33.4131650924683 2219 417631.505866763 417631.505866763 477265056 477265056 302072.498042442 302072.498042442 345205392 345205392 1062.5928386446 2625627.53680383 15028.2312972345 2610599.3055066 35498 87704584 502216 87202368 0 0 0 0 1145.1832010746 1718377895.88141 478435
162816 119.25 374.536719521763 394.578590757042 1150.81603908539 1146.21605205536 1117.30988836288 0 33.5419800281525 2226 417696.666471808 417696.666471808 478770624 478770624 302119.628650319 302119.628650319 346294368 346294368 1062.25272770875 2618123.84020235 15030.195625001 2603093.64457735 35632 87733264 503824 87229440 0 0 0 0 1148.60145163536 1718377899.30759 479943
163328 119.625 374.567076555327 394.461471587059 1154.32730412483 1149.7273170948 1120.76085519791 0 33.5763149261475 2233 417730.521715001 417730.521715001 480276192 480276192 302144.116117714 302144.116117714 347383344 347383344 1062.19159725889 2613759.68578025 15050.474987682 2598709.21079257 35658 87734856 505416 87229440 0 0 0 0 1152.10399675369 1718377902.81886 481451
163840 120 374.570907216473 394.342516088065 1157.91967010498 1153.31968307495 1124.19571876526 0 33.7839112281799 2240 417734.793804512 417734.793804512 481781760 481781760 302147.206116271 302147.206116271 348472320 348472320 1062.62755627306 2621321.92368208 15028.0432709278 2606293.88041115 35918 88799748 507012 88292736 0 0 0 0 1155.66262817383 1718377906.41122 482959
164352 120.375 374.63385793414 394.230380613454 1161.32939314842 1156.72940611839 1127.52363801003 0 33.8160002231598 2247 417804.998683102 417804.998683102 483287328 483287328 302197.985242732 302197.985242732 349561296 349561296 1063.13258949151 2626802.73333513 15036.3155006896 2611766.41783444 35944 88801274 508538 88292736 0 0 0 0 1159.09150123596 1718377909.82094 484467
164864 120.75 374.678087465276 394.117327460524 1164.79593801498 1160.19595098495 1130.88706994057 0 33.9446241855621 2254 417854.32502883 417854.32502883 484792896 484792896 302233.662944879 302233.662944879 350650272 350650272 1062.78982598034 2619372.15966849 15038.2194675711 2604333.94020092 36078 88829957 510149 88319808 0 0 0 0 1162.54996299744 1718377913.28749 485975
165376 121.125 374.739518323701 394.006989420476 1168.20825004578 1163.60826301575 1134.23589706421 0 33.9828190803528 2261 417922.834906354 417922.834906354 486298464 486298464 302283.216078571 302283.216078571 351739248 351739248 1062.62877992546 2614812.11054759 15056.7139190369 2599755.39662856 36104 88831545 511737 88319808 0 0 0 0 1165.9547290802 1718377916.6998 487483
