# Scalar ASCII output created by CarpetIOScalar
# created on DESKTOP-32SDILR. by acastoldi on Jun 12 2024 at 15:46:38+0200
# parameter filename: "TOV_lev3_r12_r10.par"
# Build ID: build-sim-DESKTOP-32SDILR.-acastoldi-2024.05.17-07.33.06-127188
# Simulation ID: run-TOV_lev3_r12_r10-DESKTOP-32SDILR.-acastoldi-2024.06.12-13.46.32-2218
# Run ID: run-TOV_lev3_r12_r10-DESKTOP-32SDILR.-acastoldi-2024.06.12-13.46.32-2218
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
383488 374.5 826.550166117385 828.525078701929 1636.75541496277 1631.11696696281 1565.45823168755 0 71.3008961677551 5243 373931.295151505 373931.295151505 609925680 609925680 252329.234712315 252329.234712315 411578496 411578496 1173.42644066381 1860040.04517366 16108.799075084 1843931.24609857 83666 132615832 1148728 131467104 0 0 0 0 1631.54616689682 1718201629.4489 1129891
384000 375 826.82463514597 828.520055713439 1638.3909599781 1632.75251197815 1567.02067303658 0 71.3971107006073 5250 374055.464940037 374055.464940037 610740000 610740000 252413.024617362 252413.024617362 412128000 412128000 1173.59763550653 1858350.39599408 16114.1708865795 1842236.2251075 83800 132638985 1150281 131488704 0 0 0 0 1633.1755399704 1718201631.08444 1131399
384512 375.5 827.058295611747 828.515536199877 1640.10606312752 1634.46761512756 1568.69762325287 0 71.4140129089355 5257 374161.172934754 374161.172934754 611554320 611554320 252484.356484354 252484.356484354 412677504 412677504 1173.83883679775 1857487.50753885 16126.6791715586 1841360.8283673 83826 132640502 1151798 131488704 0 0 0 0 1634.883852005 1718201632.79954 1132907
385024 376 827.184554084658 828.511082445959 1642.03263998032 1636.39419198036 1570.47714471817 0 71.6380870342255 5264 374218.292267899 374218.292267899 612368640 612368640 252522.900670964 252522.900670964 413227008 413227008 1173.9699332979 1859632.61818683 16115.3381131027 1843517.28007373 84086 133319861 1153349 132166512 0 0 0 0 1636.80223536491 1718201634.72612 1134415
385536 376.5 827.354489579913 828.507138279411 1643.87213993073 1638.23369193077 1572.21721959114 0 71.6610054969788 5271 374295.171085953 374295.171085953 613182960 613182960 252574.778578956 252574.778578956 413776512 413776512 1173.79238719963 1860600.26817655 16114.064387036 1844486.20378951 84112 133321379 1154867 132166512 0 0 0 0 1638.63595032692 1718201636.56562 1135923
386048 377 827.541516771748 828.50393335149 1645.67701101303 1640.03856301308 1573.94234204292 0 71.7645702362061 5278 374379.782187539 374379.782187539 613997280 613997280 252631.874240079 252631.874240079 414326016 414326016 1173.8536081499 1858746.26473235 16117.8969192957 1842628.36781306 84246 133344532 1156420 132188112 0 0 0 0 1640.43366336823 1718201638.37049 1137431
386560 377.5 827.618400948384 828.50084980594 1647.69956994057 1642.06112194061 1575.92215299606 0 71.7824075222015 5285 374414.564589049 374414.564589049 614811600 614811600 252655.345441523 252655.345441523 414875520 414875520 1174.01828579529 1857768.63638182 16129.3349535707 1841639.30142825 84272 133346050 1157938 132188112 0 0 0 0 1642.44891357422 1718201640.39305 1138939
387072 378 827.677236733596 828.497914944201 1649.75760412216 1644.11915612221 1577.8226981163 0 72.043420791626 5292 374441.181898279 374441.181898279 615625920 615625920 252673.306830032 252673.306830032 415425024 415425024 1173.97804055129 1859632.40139778 16115.7088313367 1843516.69256645 84532 134025409 1159489 132865920 0 0 0 0 1644.49957227707 1718201642.45109 1140447
387584 378.5 827.831809920891 828.495407545233 1651.62496805191 1645.98652005196 1579.5696284771 0 72.0643975734711 5299 374511.110808211 374511.110808211 616440240 616440240 252720.49493265 252720.49493265 415974528 415974528 1173.45918427335 1860052.31244303 16109.5764290276 1843942.736014 84558 134026918 1160998 132865920 0 0 0 0 1646.36096048355 1718201644.31845 1141955
388096 379 828.015816838084 828.493651599048 1653.43305802345 1647.7946100235 1581.2958483696 0 72.1688435077667 5306 374594.355537549 374594.355537549 617254560 617254560 252776.66856433 252776.66856433 416524032 416524032 1173.48592226116 1858154.559113 16112.9187776657 1842041.64033534 84692 134050070 1162550 132887520 0 0 0 0 1648.16193461418 1718201646.12654 1143463
388608 379.5 828.225215549822 828.492513197117 1655.18977093697 1649.55132293701 1583.00817680359 0 72.1918420791626 5313 374689.087514739 374689.087514739 618068880 618068880 252840.59380305 252840.59380305 417073536 417073536 1173.62329021808 1857140.55791425 16123.8611307122 1841016.69678354 84718 134051583 1164063 132887520 0 0 0 0 1649.91210651398 1718201647.88325 1144971
389120 380 828.390495907619 828.49195749292 1657.03354096413 1651.39509296417 1584.71466207504 0 72.3759496212006 5320 374763.860348607 374763.860348607 618883200 618883200 252891.050590678 252891.050590678 417623040 417623040 1173.91200339549 1859514.61175512 16114.7962731473 1843399.81548197 84978 134730940 1165612 133565328 0 0 0 0 1651.74870848656 1718201649.72702 1146479
389632 380.5 828.558159078926 828.491758172798 1658.87182092667 1653.23337292671 1586.47593474388 0 72.4014811515808 5327 374839.711167306 374839.711167306 619697520 619697520 252942.234803615 252942.234803615 418172544 418172544 1174.09986232356 1861048.31509111 16118.5125499228 1844929.80254119 85004 134732459 1167131 133565328 0 0 0 0 1653.58000612259 1718201651.5653 1147987
390144 381 828.735959972637 828.49219547077 1660.68911099434 1655.05066299438 1588.20833516121 0 72.5138447284698 5334 374920.148291621 374920.148291621 620511840 620511840 252996.513860446 252996.513860446 418722048 418722048 1174.07683653826 1859080.92802739 16121.1850531256 1842959.74297426 85138 134755613 1168685 133586928 0 0 0 0 1655.39007687569 1718201653.38259 1149495
390656 381.5 828.946491320751 828.493152580291 1662.44020104408 1656.80175304413 1589.91084074974 0 72.537276506424 5341 375015.392673508 375015.392673508 621326160 621326160 253060.784870399 253060.784870399 419271552 419271552 1174.14519657143 1857963.6777868 16131.2466462119 1841832.43114059 85164 134757132 1170204 133586928 0 0 0 0 1657.13433122635 1718201655.13368 1151003
391168 382 829.107662550848 828.494796004083 1664.28914213181 1658.65069413185 1591.62297964096 0 72.7494218349457 5348 375088.306538003 375088.306538003 622140480 622140480 253109.987223523 253109.987223523 419821056 419821056 1174.43934115486 1860337.22390434 16122.3733281306 1844214.85057621 85424 135436496 1171760 134264736 0 0 0 0 1658.97605252266 1718201656.98262 1152511
391680 382.5 829.301566592195 828.496801074156 1666.07182407379 1660.43337607384 1593.30224609375 0 72.7800869941711 5355 375176.028726309 375176.028726309 622954800 622954800 253169.182249265 253169.182249265 420370560 420370560 1174.19947142521 1861187.06140012 16120.2116675973 1845066.84973252 85450 135438014 1173278 134264736 0 0 0 0 1660.75205683708 1718201658.76531 1154019
392192 383 829.429721467942 828.499572264869 1667.98543691635 1662.3469889164 1595.12977361679 0 72.8894689083099 5362 375234.005992097 375234.005992097 623769120 623769120 253208.305369733 253208.305369733 420920064 420920064 1174.15717770997 1859199.05008698 16122.562705528 1843076.48738145 85584 135461164 1174828 134286336 0 0 0 0 1662.65848398209 1718201660.67892 1155527
392704 383.5 828.796137194877 828.502604887876 1671.42806506157 1665.78961706161 1598.52607035637 0 72.9086165428162 5369 374947.372466962 374947.372466962 624583440 624583440 253014.884762852 253014.884762852 421469568 421469568 1174.26142242297 1858144.76747558 16132.9467699202 1842011.82070566 85610 135462676 1176340 134286336 0 0 0 0 1666.09399724007 1718201664.12155 1157035
393216 384 828.857226441361 828.503624226443 1673.47695612907 1667.83850812912 1600.43505144119 0 73.0965926647186 5376 374975.009242072 374975.009242072 625397760 625397760 253033.534088019 253033.534088019 422019072 422019072 1174.50387372269 1860426.73148617 16123.4568708528 1844303.27461532 85870 136142041 1177897 134964144 0 0 0 0 1668.12115073204 1718201666.17044 1158543
393728 384.5 828.912985084514 828.504543277995 1675.53628396988 1669.89783596992 1602.4276740551 0 73.1175847053528 5383 375000.234452234 375000.234452234 626212080 626212080 253050.5560866 253050.5560866 422568576 422568576 1174.85478249582 1862206.69711403 16129.4135037522 1846077.28361028 85896 136143559 1179415 134964144 0 0 0 0 1670.1880543232 1718201668.22976 1160051
394240 385 828.850841465238 828.505369679888 1677.83316707611 1672.19471907616 1604.64095449448 0 73.2235383987427 5390 374972.120678874 374972.120678874 627026400 627026400 253031.584882508 253031.584882508 423118080 423118080 1174.85176314477 1860289.76577441 16132.2626868678 1844157.50308755 86030 136166708 1180964 134985744 0 0 0 0 1672.4779689312 1718201670.52665 1161559
394752 385.5 829.051684252556 828.506600076657 1679.5992231369 1673.96077513695 1606.36253833771 0 73.241926908493 5397 375062.981955856 375062.981955856 627840720 627840720 253092.89816862 253092.89816862 423667584 423667584 1174.98491686159 1859286.9184802 16143.0846199773 1843143.83386023 86056 136168227 1182483 134985744 0 0 0 0 1674.2370762825 1718201672.2927 1163067
395264 386 829.189440832835 828.508520620295 1681.49191594124 1675.85346794128 1608.11830306053 0 73.4291100502014 5404 375125.303032774 375125.303032774 628655040 628655040 253134.952497448 253134.952497448 424217088 424217088 1175.27264386179 1861631.86787708 16134.1925730807 1845497.675304 86316 136847585 1184033 135663552 0 0 0 0 1676.12231278419 1718201674.1854 1164575
395776 386.5 829.379644604166 828.510741541404 1683.27788496017 1677.63943696022 1609.83671808243 0 73.4488270282745 5411 375211.351218925 375211.351218925 629469360 629469360 253193.01790476 253193.01790476 424766592 424766592 1175.607682592 1863381.10923271 16139.8715515122 1847241.2376812 86342 136849100 1185548 135663552 0 0 0 0 1677.90156054497 1718201675.97137 1166083
396288 387 829.540623271009 828.513637186631 1685.12220191956 1679.4837539196 1611.59864711761 0 73.5543110370636 5418 375284.177967804 375284.177967804 630283680 630283680 253242.161472174 253242.161472174 425316096 425316096 1175.62324390929 1861502.24059062 16142.935460578 1845359.30513004 86476 136872246 1187094 135685152 0 0 0 0 1679.7385134697 1718201677.81568 1167591
396800 387.5 829.739833195859 828.516894702707 1686.88833403587 1681.24988603592 1613.32097053528 0 73.5740993022919 5425 375374.300537806 375374.300537806 631098000 631098000 253302.976278032 253302.976278032 425865600 425865600 1175.76593592756 1860519.8757584 16153.7663367587 1844366.10942164 86502 136873759 1188607 135685152 0 0 0 0 1681.4977388382 1718201679.58182 1169099
397312 388 829.839575829901 828.521065729359 1688.85535001755 1683.21690201759 1615.11966919899 0 73.8353939056396 5432 375419.424105447 375419.424105447 631912320 631912320 253333.425709352 253333.425709352 426415104 426415104 1175.55027685029 1862059.06659838 16138.0892776746 1845920.97732071 86762 137553120 1190160 136362960 0 0 0 0 1683.45665550232 1718201681.54883 1170607
397824 388.5 829.992953395742 828.525281086812 1690.71299505234 1685.07454705238 1616.86257219315 0 73.8564441204071 5439 375488.812116234 375488.812116234 632726640 632726640 253380.248812652 253380.248812652 426964608 426964608 1175.13206614224 1862608.45469051 16133.4485825724 1846475.00610794 86788 137554639 1191679 136362960 0 0 0 0 1685.30746388435 1718201683.40648 1172115
398336 389 830.143220742451 828.530029990991 1692.57627391815 1686.9378259182 1618.63973760605 0 73.9699478149414 5446 375556.793063885 375556.793063885 633540960 633540960 253426.122428255 253426.122428255 427514112 427514112 1175.08885773673 1860647.23696666 16135.8383758194 1844511.39859084 86922 137577796 1193236 136384560 0 0 0 0 1687.16230177879 1718201685.26975 1173623
398848 389.5 830.307347000144 828.535092090799 1694.4106900692 1688.77224206924 1620.427526474 0 73.992880821228 5453 375631.043782865 375631.043782865 634355280 634355280 253476.226892204 253476.226892204 428063616 428063616 1175.18629611077 1859600.1078403 16146.0924614679 1843454.01537884 86948 137579313 1194753 136384560 0 0 0 0 1688.99079799652 1718201687.10417 1175131
399360 390 830.420515538164 828.540978260668 1696.34812307358 1690.70967507362 1622.2112634182 0 74.1977264881134 5460 375682.241229465 375682.241229465 635169600 635169600 253510.774983491 253510.774983491 428613120 428613120 1175.20489005063 1861499.68641118 16133.5805908148 1845366.10582037 87208 138258669 1196301 137062368 0 0 0 0 1690.91989302635 1718201689.0416 1176639
399872 390.5 830.578514238625 828.546874710883 1698.19366812706 1692.55522012711 1623.98014473915 0 74.2187995910645 5467 375753.719841554 375753.719841554 635983920 635983920 253559.008826767 253559.008826767 429162624 429162624 1175.39224682885 1863002.37056964 16137.2475706377 1846865.12299901 87234 138260187 1197819 137062368 0 0 0 0 1692.75854921341 1718201690.88715 1178147
400384 391 830.708748171169 828.553476587624 1700.09514307976 1694.4566950798 1625.78813076019 0 74.3433263301849 5474 375812.637672637 375812.637672637 636798240 636798240 253598.766641695 253598.766641695 429712128 429712128 1175.232286617 1860865.55876224 16138.0193142857 1844727.53944796 87368 138283344 1199376 137083968 0 0 0 0 1694.65234804153 1718201692.78862 1179655
400896 391.5 830.85298656713 828.560304368263 1701.96742892265 1696.3289809227 1627.61022281647 0 74.3622260093689 5481 375877.891122969 375877.891122969 637612560 637612560 253642.799739213 253642.799739213 430261632 430261632 1175.27277551556 1859734.21059584 16147.3522591123 1843586.85833673 87394 138284856 1200888 137083968 0 0 0 0 1696.51755928993 1718201694.66091 1181163
401408 392 830.926549112771 828.568122832899 1703.98350811005 1698.34506011009 1629.45126867294 0 74.6167101860046 5488 375911.170818617 375911.170818617 638426880 638426880 253665.256913147 253665.256913147 430811136 430811136 1174.95463253725 1861091.13381809 16130.3887965764 1844960.74502152 87654 138964219 1202443 137761776 0 0 0 0 1698.52462148666 1718201696.67699 1182671
401920 392.5 831.051894450997 828.575661284312 1705.89328098297 1700.25483298302 1631.23804712296 0 74.6610190868378 5495 375967.877049631 375967.877049631 639241200 639241200 253703.522338 253703.522338 431360640 431360640 1174.41196640545 1861430.38893389 16124.0537034163 1845306.33523048 87680 138965737 1203961 137761776 0 0 0 0 1700.42836856842 1718201698.58676 1184179
402432 393 831.146615727626 828.583882800906 1707.86519503593 1702.22674703598 1633.12000989914 0 74.7780113220215 5502 376010.728955178 376010.728955178 640055520 640055520 253732.43884933 253732.43884933 431910144 431910144 1174.30975439234 1859396.06338045 16125.4935390703 1843270.56984138 87814 138988888 1205512 137783376 0 0 0 0 1702.38792347908 1718201700.55868 1185687
402944 393.5 831.296049608331 828.591948893912 1709.72449612617 1704.08604812622 1634.92640662193 0 74.8041715621948 5509 376078.332842809 376078.332842809 640869840 640869840 253778.058024431 253778.058024431 432459648 432459648 1174.3080683233 1858205.05471758 16134.2623588208 1842070.79235875 87840 138990402 1207026 137783376 0 0 0 0 1704.24475502968 1718201702.41798 1187195
403456 394 831.376745946849 828.601072966999 1711.72417497635 1706.08572697639 1636.77455496788 0 75.013267993927 5516 376114.839866355 376114.839866355 641684160 641684160 253802.693002654 253802.693002654 433009152 433009152 1174.36219143012 1860140.63826137 16122.4299718059 1844018.20828956 88100 139669762 1208578 138461184 0 0 0 0 1706.23018836975 1718201704.41766 1188703
403968 394.5 831.521756772433 828.609812672781 1713.59135293961 1707.95290493965 1638.56488871574 0 75.032331943512 5523 376180.442763849 376180.442763849 642498480 642498480 253846.961907488 253846.961907488 433558656 433558656 1174.54555418025 1861623.95422572 16126.0298284882 1845497.92439723 88126 139671280 1210096 138461184 0 0 0 0 1708.09683775902 1718201706.28483 1190211
404480 395 831.592440545248 828.619657691214 1715.61070203781 1709.97225403786 1640.48123955727 0 75.1622385978699 5530 376212.42010267 376212.42010267 643312800 643312800 253868.540249653 253868.540249653 434108160 434108160 1174.23973348465 1859276.60584783 16124.752660299 1843151.85318754 88260 139694433 1211649 138482784 0 0 0 0 1710.10641026497 1718201708.30418 1191719
404992 395.5 831.707419654988 828.629259104509 1717.53853011131 1711.90008211136 1642.35221266747 0 75.1931157112122 5537 376264.436651917 376264.436651917 644127120 644127120 253903.641072275 253903.641072275 434657664 434657664 1174.17640604533 1857994.07058779 16132.5629614176 1841861.50762637 88286 139695948 1213164 138482784 0 0 0 0 1712.02889609337 1718201710.23201 1193227
